Unnamed: 0;Url;ImageUrl;ProductId;Title;CategoryTree;ProductDescriptionEN;GlobalCategoryEN
3730;https://www.ikea.com/us/en/p/nordli-add-on-clothes-rail-anthracite-20418219/;https://www.ikea.com/us/en/images/products/nordli-add-on-clothes-rail-anthracite__0778113_pe760151_s5.jpg?f=s;20418219;NORDLI Add-on clothes rail;Storage & organization/Dressers & storage drawers/Chests of drawers;Complete your NORDLI chest of drawers with the add-on clothes rail to utilize your space. This storage solution works perfectly for bedrooms or why not place it in your hallway?;Storage & organization
8596;https://www.ikea.com/us/en/p/toemmerby-rug-flatwoven-in-outdoor-dark-green-off-white-00495204/;https://www.ikea.com/us/en/images/products/toemmerby-rug-flatwoven-in-outdoor-dark-green-off-white__0936151_pe793151_s5.jpg?f=s;495204;TÖMMERBY Rug flatwoven, in;Rugs/Rugs/Large & medium rugs/TÖMMERBY Rug flatwoven, in;Modern art or a playful pattern that reminds of a running track. This versatile rug can be used in/outdoors or why not place it in a young athlete’s room? Turn it over for a reversed color scheme.;Rugs
5549;https://www.ikea.com/us/en/p/loerby-usb-charger-with-clamp-black-70381973/;https://www.ikea.com/us/en/images/products/loerby-usb-charger-with-clamp-black__0548158_pe656990_s5.jpg?f=s;70381973;LÖRBY USB charger with clamp;Home electronics/Cords & chargers/Cables & accessories;This black USB charger is easy to attach wherever you like – with a magnet or to a table edge by using the clamp. And you can also charge 3 devices at the same time.;Home electronics
4572;https://www.ikea.com/us/en/p/buskbo-plant-stand-rattan-10455373/;https://www.ikea.com/us/en/images/products/buskbo-plant-stand-rattan__0808180_pe770713_s5.jpg?f=s;10455373;BUSKBO Plant stand;Gardening & plants/Plant stands & movers;Made of hand-woven rattan, a living material that makes each plant stand unique. Place plants on the top shelf and accessories or more plants on the bottom. A great way to invite nature into your home.;Gardening & plants
252;https://www.ikea.com/us/en/p/barndroem-duvet-cover-and-pillowcase-car-pattern-blue-90504384/;https://www.ikea.com/us/en/images/products/barndroem-duvet-cover-and-pillowcase-car-pattern-blue__0963391_pe808497_s5.jpg?f=s;90504384;BARNDRÖM Duvet cover and pillowcase;Beds & mattresses/Bedding/Bedlinen/Kids bed linen;This duvet cover makes car enthusiasts go straight to bed. Woven from durable and wonderfully soft cotton that is also sustainably sourced, so you can also sleep well – with a clear conscience.;Beds & mattresses
8874;https://www.ikea.com/us/en/p/torsted-cowhide-white-gray-30489008/;https://www.ikea.com/us/en/images/products/torsted-cowhide-white-gray__0913582_pe783647_s5.jpg?f=s;30489008;TORSTED Cowhide;Rugs/Rugs/Large & medium rugs;Marks, color and size variations are natural characteristics of the leather and make each cowhide unique.;Rugs
48;https://www.ikea.com/us/en/p/roedhake-crib-fitted-sheet-white-blueberry-patterned-80443857/;https://www.ikea.com/us/en/images/products/roedhake-crib-fitted-sheet-white-blueberry-patterned__0715265_pe730402_s5.jpg?f=s;80443857;RÖDHAKE Crib fitted sheet;Beds & mattresses/Bedding/Bedlinen/Baby bed linen;The elastic keeps the sheet in place even if your baby tosses and turns. Made of sustainably grown cotton – a soft material that breathes and absorbs moisture so your child sleeps tight all night.;Beds & mattresses
627;https://www.ikea.com/us/en/p/salviken-hand-towel-white-60313220/;https://www.ikea.com/us/en/images/products/salviken-hand-towel-white__0604217_pe681146_s5.jpg?f=s;60313220;SALVIKEN Hand towel;Bathroom/Bathroom textiles/Towels/Hand towels;The towel has two surfaces – one side with soft terry and one with a nice waffle structure.;Bathroom
1500;https://www.ikea.com/us/en/p/hillared-cushion-cover-anthracite-60362376/;https://www.ikea.com/us/en/images/products/hillared-cushion-cover-anthracite__0509502_pe636060_s5.jpg?f=s;60362376;HILLARED Cushion cover;Beds & mattresses/Bedding/Cushions & cushions covers/Cushion covers;Time to refresh the sofa? This grey cushion cover made of a sturdy textile with a nice texture is perfect to mix with patterned cushions. The cover’s zipper also makes it easy to remove and wash.;Beds & mattresses
5902;https://www.ikea.com/us/en/p/vidga-ceiling-bracket-white-90299091/;https://www.ikea.com/us/en/images/products/vidga-ceiling-bracket-white__0603500_pe680831_s5.jpg?f=s;90299091;VIDGA Ceiling bracket;Home Textiles/Window treatments/Curtain rods & rails/Track systems;Mounts VIDGA track rail to the ceiling so you can hang curtains or create a room divider. Easy assembly and no visible screws. VIDGA curtain rail system gives you more flexibility and less complexity.;Home Textiles
9894;https://www.ikea.com/us/en/p/komplement-drawer-gray-stained-ash-effect-40474817/;https://www.ikea.com/us/en/images/products/komplement-drawer-gray-stained-ash-effect__0924277_pe788511_s5.jpg?f=s;40474817;KOMPLEMENT Drawer;Storage & organization/Storage solution systems/PAX system/PAX Interior organizers;10-year Limited Warranty. Read about the terms in the Limited Warranty brochure.;Storage & organization
8155;https://www.ikea.com/us/en/p/solvinden-led-solar-powered-pendant-lamp-outdoor-globe-flower-20484544/;https://www.ikea.com/us/en/images/products/solvinden-led-solar-powered-pendant-lamp-outdoor-globe-flower__0939557_pe794612_s5.jpg?f=s;20484544;SOLVINDEN LED solar-powered pendant lamp;Lighting/Decorative lighting/Decorative outdoor lighting;Easy to use because no cords or plugs are needed.;Lighting
2957;https://www.ikea.com/us/en/p/brimnes-wardrobe-with-2-doors-white-00395916/;https://www.ikea.com/us/en/images/products/brimnes-wardrobe-with-2-doors-white__0140624_pe300605_s5.jpg?f=s;395916;BRIMNES Wardrobe with 2 doors;Storage & organization/Armoires & wardrobes/Solitaire wardrobes;Of course your home should be a safe place for the entire family. That’s why a safety fitting is included so that you can attach the wardrobe to the wall.;Storage & organization
306;https://www.ikea.com/us/en/p/stickat-bed-pocket-green-50300483/;https://www.ikea.com/us/en/images/products/stickat-bed-pocket-green__0642792_pe701433_s5.jpg?f=s;50300483;STICKAT Bed pocket;Baby & kids/Kids/Kids storage & organization/Kids clothes & shoe organization;A practical bed pocket for all those necessary things that you want close at hand when lying in bed. Hang it over any bed edge or end so you have your storybook ready when it is bedtime.;Baby & kids
1310;https://www.ikea.com/us/en/p/kirskal-comforter-set-7-pieces-white-beige-40439107/;https://www.ikea.com/us/en/images/products/kirskal-comforter-set-7-pieces-white-beige__0656599_pe709418_s5.jpg?f=s;40439107;KIRSKÅL Comforter set, 7-pieces;Beds & mattresses/Bedding/Bedlinen/Duvet cover sets;You can easily vary the look in your bedroom with this duvet cover, because the sides have different patterns.;Beds & mattresses
2983;https://www.ikea.com/us/en/p/stoetta-led-cabinet-lighting-strip-w-sensor-battery-operated-white-90360093/;https://www.ikea.com/us/en/images/products/stoetta-led-cabinet-lighting-strip-w-sensor-battery-operated-white__0637305_pe698225_s5.jpg?f=s;90360093;STÖTTA LED cabinet lighting strip w sensor;Storage & organization/Armoires & wardrobes/Closet lighting;The simplest way to light up your wardrobe without waking your partner in the morning. A soft light switches on as you open the door. It’s battery-operated, so you don’t have to deal with cords.;Storage & organization
6958;https://www.ikea.com/us/en/p/variera-utensil-knife-tray-bamboo-00263567/;https://www.ikea.com/us/en/images/products/variera-utensil-knife-tray-bamboo__0276217_pe414419_s5.jpg?f=s;263567;VARIERA Utensil;Kitchen & appliances/Kitchen drawer organization/Drawer dividers/VARIERA Utensil;Spend less time on looking for things and more on what’s fun. This utensil tray holds ladles, whisks and other utensils in place, while the bamboo is a warm and natural detail in your kitchen.;Kitchen & appliances
2353;https://www.ikea.com/us/en/p/fantastisk-paper-napkin-red-30466337/;https://www.ikea.com/us/en/images/products/fantastisk-paper-napkin-red__0085756_pe213579_s5.jpg?f=s;30466337;FANTASTISK Paper napkin;Cookware & tableware/Napkins & napkin holders/Napkins;It’s OK to spill! FANTASTISK napkins are made of 3-ply paper and will absorb quickly. Choose the perfect color for your table setting – and if you stock up, you can spill more than once.;Cookware & tableware
436;https://www.ikea.com/us/en/p/sandig-spade-blue-20432791/;https://www.ikea.com/us/en/images/products/sandig-spade-blue__0820063_pe774920_s5.jpg?f=s;20432791;SANDIG Spade;Baby & kids/Kids/Toys & play/Physical play;With SANDIG your child can have fun using their imagination to build and sculpt with sand.;Baby & kids
5417;https://www.ikea.com/us/en/p/lokalt-basket-banana-fiber-handmade-30488730/;https://www.ikea.com/us/en/images/products/lokalt-basket-banana-fiber-handmade__0969613_pe810849_s5.jpg?f=s;30488730;LOKALT Basket;Home Décor/Storage boxes & baskets/Baskets;No two baskets are alike since they are hand-braided by skilled artisans in India. One of several examples of how we partner with social enterprises to create jobs for those who need them the most.;Home Décor
3779;https://www.ikea.com/us/en/p/ivar-cabinet-with-door-white-50381592/;https://www.ikea.com/us/en/images/products/ivar-cabinet-with-door-white__0559120_pe661742_s5.jpg?f=s;50381592;IVAR Cabinet with door;Storage & organization/Display & storage cabinets/Dining room cabinets & cupboards;Since IVAR storage system is so good at what it does, it has faithfully served customers’ needs across the home for over 50 years. Attics, living rooms, pantries and bedrooms – they all love IVAR.;Storage & organization
7873;https://www.ikea.com/us/en/p/nymane-wall-up-downlight-white-00397859/;https://www.ikea.com/us/en/images/products/nymane-wall-up-downlight-white__0585693_pe671819_s5.jpg?f=s;397859;NYMÅNE Wall up;Lighting/Lamps & light fixtures/Wall lamps/Wall lamps;Timeless design that’s spot-on. NYMÅNE lamps have attitude but blend right in with most styles and expressions. Combine different lamps from the series for a unified look in your home.;Lighting
1915;https://www.ikea.com/us/en/p/intressant-spice-mill-acacia-50301897/;https://www.ikea.com/us/en/images/products/intressant-spice-mill-acacia__0711108_pe727964_s5.jpg?f=s;50301897;INTRESSANT Spice mill;Storage & organization/Storage containers/Food storage & organizing/Spice & condiment stands;Has a ceramic grinding mechanism which is harder and more durable than steel grinders.;Storage & organization
7913;https://www.ikea.com/us/en/p/skurup-wall-lamp-black-10357382/;https://www.ikea.com/us/en/images/products/skurup-wall-lamp-black__0687259_pe722000_s5.jpg?f=s;10357382;SKURUP Wall lamp;Lighting/Lamps & light fixtures/Wall lamps/Wall lamps;Metal, rugged constructions and timeless design – enjoy the SKURUP lamp series for a long time. Simple adjustments and different types of lamps make the series practical and flexible throughout the home.;Lighting
235;https://www.ikea.com/us/en/p/hemmahos-rug-gray-60356691/;https://www.ikea.com/us/en/images/products/hemmahos-rug-gray__0418622_pe575679_s5.jpg?f=s;60356691;HEMMAHOS Rug;Baby & kids/Kids/Kids textiles/Kids rugs;1, 2, 3 – how far can you jump? This hopscotch rug inspires play and helps your child develop both their balance and coordination. Challenging fun that suits both big and small feet.;Baby & kids
1051;https://www.ikea.com/us/en/p/voxnan-showerhead-with-thermostatic-faucet-chrome-plated-80342622/;https://www.ikea.com/us/en/images/products/voxnan-showerhead-with-thermostatic-faucet-chrome-plated__0771176_pe755681_s5.jpg?f=s;80342622;VOXNAN Showerhead with thermostatic faucet;Bathroom/Showers/Shower sets & rails;10 year limited warranty on the faucet and 3 year limited warranty on other parts. Read about the terms in the limited warranty brochure.;Bathroom
1566;https://www.ikea.com/us/en/p/fjaellbraecka-comforter-warm-90458546/;https://www.ikea.com/us/en/images/products/fjaellbraecka-comforter-warm__0788248_pe763542_s5.jpg?f=s;90458546;FJÄLLBRÄCKA Comforter, warm;Beds & mattresses/Bedding/Comforters/Down & feather comforters;Soft and comfy with box stitching that keeps the filling in place. The cotton fabric and the fluffy down/feather filling breathe and absorb moisture so that you can enjoy a pleasant temperature all night.;Beds & mattresses
5869;https://www.ikea.com/us/en/p/hannalena-room-darkening-curtains-1-pair-gray-90410875/;https://www.ikea.com/us/en/images/products/hannalena-room-darkening-curtains-1-pair-gray__0582801_pe670815_s5.jpg?f=s;90410875;HANNALENA Room darkening curtains, 1 pair;Home Textiles/Window treatments/Curtains & drapes/Room darkening curtains & drapes;Room darkening curtains prevent most light from entering and provide privacy both day and night by blocking the view into the room from outside.;Home Textiles
4871;https://www.ikea.com/us/en/p/gradvis-vase-pink-60334703/;https://www.ikea.com/us/en/images/products/gradvis-vase-pink__0524970_pe644685_s5.jpg?f=s;60334703;GRADVIS Vase;Home Décor/Vases & bowls/Vases;Subdued colors, round shapes and beautiful grooves – GRADVIS vase gives your home a slightly softer and warmer feel. Enhance your favorite flowers or just let it stand beautifully on its own.;Home Décor
2245;https://www.ikea.com/us/en/p/ikea-365-coaster-cork-30282946/;https://www.ikea.com/us/en/images/products/ikea-365-coaster-cork__0939604_pe794628_s5.jpg?f=s;30282946;IKEA 365+ Coaster;Cookware & tableware/Coffee & tea/Mugs & cups;IKEA 365+ series has everything for the table – enjoyed for its everyday simplicity or spiced up with colors and accessories.;Cookware & tableware
7364;https://www.ikea.com/us/en/p/vadholma-wine-shelf-brown-stained-ash-50374346/;https://www.ikea.com/us/en/images/products/vadholma-wine-shelf-brown-stained-ash__0551849_pe658806_s5.jpg?f=s;50374346;VADHOLMA Wine shelf;Kitchen & appliances/Kitchen wall organization & storage/Kitchen shelves;VADHOLMA storage solutions add that extra, unexpected detail that makes the kitchen your own. This wine shelf is practical storage for bottles – and at the same time a warm, genuine feature of the room.;Kitchen & appliances
5151;https://www.ikea.com/us/en/p/pjaetteryd-picture-just-a-dream-00495591/;https://www.ikea.com/us/en/images/products/pjaetteryd-picture-just-a-dream__0976601_pe813307_s5.jpg?f=s;495591;PJÄTTERYD Picture;Home Décor/Wall décor/Wall art;Motif created by Clara Wells.;Home Décor
1126;https://www.ikea.com/us/en/p/mulig-drying-rack-indoor-outdoor-white-50228755/;https://www.ikea.com/us/en/images/products/mulig-drying-rack-indoor-outdoor-white__0710880_pe727820_s5.jpg?f=s;50228755;MULIG Drying rack, indoor;Laundry & cleaning/Drying racks/MULIG Drying rack, indoor;Suitable for both indoor and outdoor use.;Laundry & cleaning
